TyreLife,Stint,LapNumber,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound_MEDIUM,Compound_SOFT,RaceName_Bahrain,RaceName_China,RaceName_Emilia Romagna,RaceName_Japan,RaceName_Miami,RaceName_Monaco,RaceName_Saudi Arabia
15.0,4.0,53.0,282.0,304.0,251.0,303.0,True,False,False,False,False,True,False,False,False
7.0,2.0,7.0,185.0,176.0,262.0,276.0,False,False,False,False,False,False,False,True,False
4.0,1.0,4.0,290.0,316.0,302.0,328.0,True,False,False,False,False,False,False,False,True
5.0,3.0,55.0,223.0,257.0,281.0,283.0,True,False,False,False,True,False,False,False,False
3.0,2.0,12.0,268.0,264.0,258.0,334.0,True,False,False,True,False,False,False,False,False
24.0,2.0,48.0,216.0,184.0,278.0,319.0,False,False,False,False,False,False,True,False,False
15.0,2.0,32.0,234.0,260.0,279.0,296.0,False,False,True,False,False,False,False,False,False
8.0,2.0,17.0,269.0,266.0,253.0,310.0,True,False,False,True,False,False,False,False,False
5.0,2.0,17.0,228.0,258.0,278.0,294.0,False,False,True,False,False,False,False,False,False
17.0,2.0,24.0,289.0,299.0,292.0,304.0,False,False,False,False,False,False,False,False,True
3.0,4.0,39.0,281.0,299.0,258.0,296.0,True,False,False,False,False,True,False,False,False
39.0,2.0,40.0,198.0,183.0,259.0,281.0,False,False,False,False,False,False,False,True,False
24.0,1.0,24.0,212.0,185.0,274.0,311.0,True,False,False,False,False,False,True,False,False
6.0,2.0,39.0,288.0,302.0,294.0,308.0,False,False,False,False,False,False,False,False,True
14.0,2.0,25.0,231.0,250.0,280.0,295.0,False,False,True,False,False,False,False,False,False
10.0,3.0,46.0,273.0,297.0,290.0,291.0,False,False,False,False,False,False,False,False,False
9.0,2.0,30.0,219.0,254.0,279.0,288.0,False,False,False,False,True,False,False,False,False
10.0,5.0,30.0,216.0,255.0,278.0,285.0,True,False,False,False,True,False,False,False,False
41.0,2.0,51.0,213.0,184.0,283.0,331.0,False,False,False,False,False,False,True,False,False
7.0,2.0,20.0,211.0,252.0,280.0,286.0,False,False,False,False,True,False,False,False,False
42.0,2.0,49.0,290.0,303.0,294.0,312.0,False,False,False,False,False,False,False,False,True
25.0,2.0,50.0,217.0,255.0,280.0,286.0,False,False,False,False,True,False,False,False,False
19.0,3.0,49.0,236.0,261.0,280.0,299.0,False,False,True,False,False,False,False,False,False
9.0,2.0,38.0,213.0,187.0,276.0,316.0,False,False,False,False,False,False,True,False,False
46.0,2.0,47.0,192.0,172.0,256.0,274.0,False,False,False,False,False,False,False,True,False
26.0,2.0,47.0,219.0,258.0,283.0,298.0,False,False,False,False,True,False,False,False,False
5.0,1.0,5.0,270.0,267.0,255.0,325.0,True,False,False,True,False,False,False,False,False
13.0,2.0,30.0,277.0,315.0,300.0,307.0,False,False,False,False,False,False,False,False,False
5.0,2.0,5.0,279.0,293.0,253.0,286.0,True,False,False,False,False,True,False,False,False
23.0,2.0,23.0,193.0,171.0,264.0,280.0,False,False,False,False,False,False,False,True,False
74.0,2.0,75.0,201.0,186.0,259.0,278.0,True,False,False,False,False,False,False,True,False
16.0,2.0,24.0,276.0,304.0,290.0,294.0,False,False,False,False,False,False,False,False,False
4.0,1.0,4.0,211.0,247.0,277.0,283.0,False,False,False,False,True,False,False,False,False
20.0,2.0,20.0,187.0,173.0,255.0,274.0,True,False,False,False,False,False,False,True,False
12.0,1.0,12.0,211.0,184.0,273.0,315.0,True,False,False,False,False,False,True,False,False
3.0,1.0,3.0,208.0,181.0,272.0,308.0,True,False,False,False,False,False,True,False,False
58.0,2.0,59.0,200.0,195.0,258.0,279.0,False,False,False,False,False,False,False,True,False
34.0,2.0,44.0,211.0,184.0,282.0,330.0,False,False,False,False,False,False,True,False,False
20.0,3.0,51.0,236.0,261.0,282.0,305.0,False,False,True,False,False,False,False,False,False
10.0,2.0,15.0,272.0,299.0,288.0,292.0,False,False,False,False,False,False,False,False,False
37.0,2.0,48.0,218.0,256.0,280.0,291.0,False,False,False,False,True,False,False,False,False
27.0,2.0,34.0,286.0,302.0,292.0,309.0,False,False,False,False,False,False,False,False,True
22.0,2.0,28.0,290.0,320.0,296.0,333.0,False,False,False,False,False,False,False,False,True
12.0,1.0,11.0,209.0,251.0,276.0,283.0,True,False,False,False,True,False,False,False,False
4.0,2.0,31.0,214.0,256.0,276.0,284.0,False,False,False,False,True,False,False,False,False
26.0,2.0,53.0,211.0,258.0,280.0,286.0,False,False,False,False,True,False,False,False,False
27.0,4.0,49.0,281.0,296.0,256.0,296.0,False,False,False,False,False,True,False,False,False
8.0,2.0,19.0,211.0,182.0,280.0,322.0,False,False,False,False,False,False,True,False,False
14.0,2.0,42.0,214.0,186.0,284.0,321.0,False,True,False,False,False,False,True,False,False
9.0,1.0,9.0,209.0,183.0,272.0,317.0,True,False,False,False,False,False,True,False,False
3.0,2.0,12.0,273.0,307.0,290.0,296.0,False,False,False,False,False,False,False,False,False
23.0,2.0,50.0,216.0,255.0,281.0,284.0,False,False,False,False,True,False,False,False,False
9.0,1.0,8.0,210.0,183.0,281.0,327.0,True,False,False,False,False,False,True,False,False
3.0,1.0,3.0,276.0,327.0,303.0,305.0,False,True,False,False,False,False,False,False,False
4.0,2.0,16.0,216.0,251.0,277.0,285.0,False,False,False,False,True,False,False,False,False
12.0,2.0,25.0,235.0,255.0,280.0,306.0,False,False,True,False,False,False,False,False,False
49.0,2.0,50.0,194.0,183.0,260.0,280.0,True,False,False,False,False,False,False,True,False
56.0,3.0,70.0,193.0,183.0,269.0,281.0,False,False,False,False,False,False,False,True,False
19.0,2.0,42.0,214.0,187.0,277.0,313.0,False,False,False,False,False,False,True,False,False
4.0,2.0,17.0,211.0,253.0,279.0,284.0,False,False,False,False,True,False,False,False,False
31.0,2.0,31.0,166.0,177.0,258.0,274.0,True,False,False,False,False,False,False,True,False
11.0,3.0,44.0,236.0,257.0,280.0,304.0,False,False,True,False,False,False,False,False,False
17.0,3.0,50.0,236.0,264.0,281.0,303.0,False,False,True,False,False,False,False,False,False
3.0,1.0,3.0,210.0,183.0,277.0,307.0,True,False,False,False,False,False,True,False,False
30.0,2.0,41.0,214.0,256.0,278.0,289.0,False,False,False,False,True,False,False,False,False
15.0,2.0,16.0,190.0,170.0,256.0,279.0,False,False,False,False,False,False,False,True,False
18.0,2.0,18.0,188.0,183.0,259.0,274.0,False,False,False,False,False,False,False,True,False
7.0,1.0,7.0,279.0,299.0,290.0,293.0,True,False,False,False,False,False,False,False,False
40.0,2.0,53.0,213.0,256.0,284.0,263.0,False,False,False,False,True,False,False,False,False
5.0,3.0,40.0,238.0,249.0,281.0,303.0,False,True,True,False,False,False,False,False,False
14.0,3.0,41.0,277.0,269.0,263.0,314.0,True,False,False,True,False,False,False,False,False
19.0,1.0,19.0,206.0,184.0,275.0,314.0,True,False,False,False,False,False,True,False,False
9.0,2.0,20.0,208.0,183.0,276.0,310.0,False,False,False,False,False,False,True,False,False
6.0,1.0,5.0,270.0,306.0,303.0,305.0,False,False,False,False,False,False,False,False,False
4.0,3.0,57.0,216.0,188.0,281.0,328.0,False,True,False,False,False,False,True,False,False
8.0,3.0,39.0,235.0,260.0,282.0,299.0,False,False,True,False,False,False,False,False,False
13.0,2.0,14.0,235.0,251.0,280.0,302.0,False,False,True,False,False,False,False,False,False
15.0,2.0,22.0,287.0,311.0,297.0,309.0,False,False,False,False,False,False,False,False,True
8.0,4.0,48.0,231.0,257.0,281.0,325.0,False,True,True,False,False,False,False,False,False
18.0,4.0,50.0,205.0,303.0,257.0,302.0,False,False,False,False,False,True,False,False,False
3.0,1.0,3.0,229.0,245.0,285.0,308.0,False,True,True,False,False,False,False,False,False
21.0,3.0,41.0,236.0,259.0,281.0,304.0,False,False,True,False,False,False,False,False,False
14.0,3.0,19.0,274.0,305.0,258.0,303.0,False,False,False,False,False,True,False,False,False
29.0,2.0,30.0,173.0,172.0,255.0,276.0,True,False,False,False,False,False,False,True,False
25.0,3.0,56.0,236.0,263.0,282.0,298.0,False,False,True,False,False,False,False,False,False
10.0,1.0,10.0,284.0,294.0,289.0,298.0,True,False,False,False,False,False,False,False,True
10.0,2.0,22.0,230.0,254.0,282.0,308.0,False,False,True,False,False,False,False,False,False
20.0,3.0,56.0,277.0,296.0,290.0,290.0,False,False,False,False,False,False,False,False,False
19.0,2.0,26.0,283.0,302.0,295.0,307.0,False,False,False,False,False,False,False,False,True
6.0,4.0,54.0,178.0,179.0,272.0,273.0,False,True,False,False,False,False,False,True,False
15.0,3.0,38.0,271.0,265.0,256.0,308.0,False,False,False,True,False,False,False,False,False
12.0,3.0,28.0,280.0,297.0,255.0,287.0,True,False,False,False,False,True,False,False,False
13.0,3.0,34.0,276.0,270.0,259.0,332.0,False,False,False,True,False,False,False,False,False
23.0,3.0,37.0,176.0,177.0,260.0,272.0,False,False,False,False,False,False,False,True,False
31.0,1.0,31.0,288.0,301.0,291.0,301.0,True,False,False,False,False,False,False,False,True
15.0,2.0,28.0,277.0,306.0,303.0,297.0,False,False,False,False,False,False,False,False,False
3.0,2.0,40.0,205.0,253.0,282.0,285.0,False,False,False,False,True,False,False,False,False
62.0,2.0,62.0,206.0,183.0,257.0,277.0,True,False,False,False,False,False,False,True,False
34.0,2.0,40.0,288.0,300.0,291.0,302.0,False,False,False,False,False,False,False,False,True
43.0,2.0,44.0,199.0,185.0,255.0,275.0,False,False,False,False,False,False,False,True,False
4.0,3.0,42.0,274.0,299.0,290.0,287.0,False,False,False,False,False,False,False,False,False
14.0,4.0,47.0,276.0,300.0,257.0,299.0,True,False,False,False,False,True,False,False,False
11.0,5.0,45.0,276.0,293.0,264.0,297.0,False,True,False,False,False,True,False,False,False
18.0,2.0,25.0,290.0,310.0,313.0,333.0,False,False,False,False,False,False,False,False,True
2.0,3.0,37.0,277.0,303.0,293.0,294.0,False,False,False,False,False,False,False,False,False
26.0,2.0,26.0,194.0,189.0,258.0,277.0,False,False,False,False,False,False,False,True,False
70.0,2.0,71.0,196.0,186.0,258.0,277.0,True,False,False,False,False,False,False,True,False
21.0,3.0,54.0,275.0,302.0,289.0,297.0,False,False,False,False,False,False,False,False,False
16.0,2.0,17.0,274.0,299.0,253.0,299.0,True,False,False,False,False,True,False,False,False
9.0,1.0,9.0,212.0,250.0,277.0,286.0,True,False,False,False,True,False,False,False,False
22.0,1.0,22.0,212.0,253.0,277.0,282.0,True,False,False,False,True,False,False,False,False
5.0,2.0,12.0,284.0,326.0,307.0,330.0,False,False,False,False,False,False,False,False,True
21.0,2.0,38.0,276.0,267.0,257.0,310.0,False,False,False,True,False,False,False,False,False
31.0,2.0,54.0,209.0,186.0,284.0,334.0,True,False,False,False,False,False,True,False,False
17.0,1.0,17.0,209.0,183.0,273.0,313.0,False,False,False,False,False,False,True,False,False
16.0,2.0,26.0,211.0,181.0,283.0,341.0,False,False,False,False,False,False,True,False,False
9.0,1.0,6.0,233.0,254.0,278.0,290.0,False,True,True,False,False,False,False,False,False
39.0,2.0,40.0,196.0,187.0,259.0,275.0,True,False,False,False,False,False,False,True,False
12.0,2.0,21.0,276.0,311.0,291.0,296.0,False,False,False,False,False,False,False,False,False
23.0,2.0,42.0,212.0,185.0,276.0,313.0,False,False,False,False,False,False,True,False,False
13.0,2.0,14.0,185.0,178.0,265.0,283.0,True,False,False,False,False,False,False,True,False
18.0,2.0,35.0,234.0,260.0,279.0,295.0,False,False,True,False,False,False,False,False,False
25.0,2.0,48.0,213.0,185.0,284.0,331.0,True,False,False,False,False,False,True,False,False
15.0,3.0,53.0,280.0,302.0,292.0,300.0,False,False,False,False,False,False,False,False,False
3.0,2.0,4.0,275.0,297.0,254.0,301.0,True,False,False,False,False,True,False,False,False
19.0,4.0,52.0,283.0,298.0,258.0,283.0,False,False,False,False,False,True,False,False,False
20.0,2.0,27.0,286.0,302.0,295.0,310.0,False,False,False,False,False,False,False,False,True
15.0,1.0,15.0,216.0,253.0,279.0,287.0,True,False,False,False,True,False,False,False,False
12.0,2.0,26.0,237.0,252.0,280.0,302.0,False,False,True,False,False,False,False,False,False
31.0,2.0,55.0,213.0,186.0,278.0,320.0,False,False,False,False,False,False,True,False,False
30.0,2.0,57.0,216.0,256.0,280.0,288.0,False,False,False,False,True,False,False,False,False
15.0,1.0,15.0,209.0,183.0,273.0,311.0,True,False,False,False,False,False,True,False,False
9.0,4.0,37.0,213.0,185.0,279.0,316.0,True,False,False,False,False,False,True,False,False
5.0,3.0,46.0,275.0,295.0,291.0,291.0,False,False,False,False,False,False,False,False,False
9.0,3.0,24.0,278.0,298.0,259.0,300.0,True,False,False,False,False,True,False,False,False
15.0,2.0,15.0,191.0,171.0,259.0,274.0,False,False,False,False,False,False,False,True,False
4.0,1.0,4.0,283.0,313.0,306.0,326.0,False,True,False,False,False,False,False,False,True
12.0,3.0,35.0,279.0,271.0,263.0,330.0,False,False,False,True,False,False,False,False,False
6.0,2.0,30.0,216.0,254.0,278.0,293.0,False,False,False,False,True,False,False,False,False
2.0,3.0,34.0,233.0,256.0,282.0,297.0,False,False,True,False,False,False,False,False,False
17.0,2.0,29.0,228.0,263.0,279.0,298.0,False,False,True,False,False,False,False,False,False
2.0,1.0,2.0,286.0,313.0,310.0,326.0,True,False,False,False,False,False,False,False,True
41.0,1.0,41.0,284.0,300.0,296.0,303.0,True,False,False,False,False,False,False,False,True
17.0,3.0,38.0,271.0,269.0,263.0,330.0,False,False,False,True,False,False,False,False,False
35.0,2.0,60.0,213.0,253.0,277.0,281.0,False,False,False,False,True,False,False,False,False
6.0,3.0,19.0,276.0,298.0,255.0,298.0,True,False,False,False,False,True,False,False,False
20.0,3.0,43.0,275.0,268.0,259.0,310.0,False,False,False,True,False,False,False,False,False
7.0,1.0,7.0,211.0,181.0,275.0,313.0,True,False,False,False,False,False,True,False,False
7.0,2.0,34.0,216.0,254.0,279.0,286.0,False,False,False,False,True,False,False,False,False
29.0,2.0,39.0,208.0,182.0,279.0,333.0,False,False,False,False,False,False,True,False,False
17.0,3.0,52.0,237.0,258.0,281.0,303.0,False,False,True,False,False,False,False,False,False
6.0,3.0,25.0,273.0,300.0,256.0,298.0,False,False,False,False,False,True,False,False,False
6.0,2.0,13.0,284.0,316.0,308.0,327.0,False,False,False,False,False,False,False,False,True
25.0,2.0,31.0,216.0,255.0,276.0,285.0,False,False,False,False,True,False,False,False,False
3.0,3.0,44.0,239.0,248.0,281.0,309.0,False,False,True,False,False,False,False,False,False
3.0,1.0,3.0,272.0,266.0,258.0,328.0,True,False,False,True,False,False,False,False,False
68.0,2.0,69.0,193.0,182.0,257.0,277.0,False,False,False,False,False,False,False,True,False
5.0,1.0,2.0,231.0,236.0,276.0,293.0,False,True,True,False,False,False,False,False,False
13.0,3.0,20.0,277.0,301.0,260.0,304.0,False,False,False,False,False,True,False,False,False
10.0,3.0,39.0,276.0,302.0,290.0,294.0,False,False,False,False,False,False,False,False,False
20.0,3.0,40.0,235.0,257.0,281.0,304.0,False,False,True,False,False,False,False,False,False
16.0,2.0,23.0,273.0,302.0,302.0,295.0,False,False,False,False,False,False,False,False,False
25.0,3.0,49.0,272.0,268.0,258.0,309.0,False,False,False,True,False,False,False,False,False
8.0,3.0,38.0,238.0,255.0,281.0,259.0,False,False,True,False,False,False,False,False,False
2.0,2.0,9.0,268.0,293.0,289.0,229.0,False,False,False,False,False,False,False,False,False
6.0,1.0,5.0,284.0,316.0,301.0,324.0,True,False,False,False,False,False,False,False,True
10.0,2.0,19.0,272.0,266.0,252.0,309.0,True,False,False,True,False,False,False,False,False
3.0,4.0,43.0,237.0,243.0,282.0,303.0,False,True,True,False,False,False,False,False,False
29.0,2.0,50.0,213.0,185.0,277.0,313.0,True,False,False,False,False,False,True,False,False
14.0,2.0,20.0,287.0,305.0,294.0,309.0,False,False,False,False,False,False,False,False,True
4.0,2.0,14.0,230.0,255.0,276.0,292.0,False,False,True,False,False,False,False,False,False
27.0,2.0,52.0,218.0,255.0,281.0,288.0,False,False,False,False,True,False,False,False,False
55.0,2.0,55.0,205.0,178.0,258.0,279.0,False,False,False,False,False,False,False,True,False
44.0,2.0,56.0,218.0,154.0,281.0,290.0,False,False,False,False,True,False,False,False,False
25.0,2.0,25.0,191.0,173.0,261.0,271.0,False,False,False,False,False,False,False,True,False
15.0,1.0,12.0,207.0,182.0,273.0,316.0,True,False,False,False,False,False,True,False,False
26.0,2.0,33.0,290.0,323.0,311.0,331.0,False,False,False,False,False,False,False,False,True
16.0,2.0,23.0,289.0,313.0,297.0,314.0,False,False,False,False,False,False,False,False,True
4.0,1.0,4.0,208.0,249.0,274.0,280.0,True,False,False,False,True,False,False,False,False
16.0,3.0,39.0,282.0,268.0,257.0,310.0,False,False,False,True,False,False,False,False,False
15.0,2.0,16.0,195.0,177.0,253.0,272.0,False,False,False,False,False,False,False,True,False
15.0,2.0,21.0,212.0,254.0,276.0,290.0,False,False,False,False,True,False,False,False,False
18.0,1.0,17.0,211.0,253.0,277.0,283.0,True,False,False,False,True,False,False,False,False
6.0,3.0,18.0,280.0,298.0,252.0,298.0,False,False,False,False,False,True,False,False,False
2.0,1.0,2.0,209.0,185.0,281.0,339.0,True,False,False,False,False,False,True,False,False
12.0,4.0,40.0,211.0,185.0,278.0,316.0,True,False,False,False,False,False,True,False,False
9.0,2.0,10.0,272.0,299.0,257.0,301.0,True,False,False,False,False,True,False,False,False
14.0,1.0,14.0,269.0,263.0,260.0,309.0,True,False,False,True,False,False,False,False,False
11.0,2.0,32.0,215.0,256.0,279.0,291.0,False,False,False,False,True,False,False,False,False
15.0,2.0,38.0,211.0,186.0,276.0,313.0,False,False,False,False,False,False,True,False,False
3.0,1.0,3.0,285.0,296.0,292.0,302.0,True,False,False,False,False,False,False,False,True
2.0,3.0,24.0,278.0,303.0,258.0,303.0,False,False,False,False,False,True,False,False,False
16.0,2.0,29.0,275.0,302.0,290.0,307.0,False,False,False,False,False,False,False,False,False
25.0,1.0,25.0,290.0,308.0,298.0,312.0,True,False,False,False,False,False,False,False,True
21.0,2.0,29.0,281.0,327.0,300.0,296.0,False,False,False,False,False,False,False,False,False
11.0,3.0,44.0,235.0,262.0,282.0,297.0,False,False,True,False,False,False,False,False,False
2.0,3.0,43.0,237.0,250.0,288.0,293.0,False,False,True,False,False,False,False,False,False
12.0,3.0,47.0,237.0,257.0,282.0,302.0,False,True,True,False,False,False,False,False,False
11.0,2.0,22.0,234.0,257.0,280.0,299.0,False,False,True,False,False,False,False,False,False
